member_id,tier,is_tier_ambiguous,join_date_missing,days_since_last_txn,txn_count_lifetime,txn_count_last_90d,avg_days_between_txns,total_spend,avg_order_value,refund_count,refund_rate,spend_trend_90d,points_earned_gross,points_earned_adj,points_redeemed,points_balance,redemption_rate,days_since_last_redemption
M20579,Bronze,0,0,84.0,5,1,133.0,545.26,109.05199999999999,0,0.0,1.2182,954.0,954.0,0,954.0,0.0,
M20580,Gold,0,0,240.0,4,0,100.0,1023.54,255.885,0,0.0,,2355.0,2355.0,0,2355.0,0.0,
M20581,Bronze,0,0,55.0,7,2,79.33333333333333,607.29,86.75571428571428,0,0.0,,868.0,868.0,0,868.0,0.0,
M20582,Bronze,0,0,21.0,6,2,68.0,279.34,46.556666666666665,0,0.0,3.424,558.0,558.0,0,558.0,0.0,
M20583,Silver,0,0,28.0,3,2,35.5,206.01,68.67,0,0.0,1.9952,413.0,413.0,0,413.0,0.0,
M20584,Gold,0,0,129.0,5,0,181.25,294.92,58.984,0,0.0,0.0,590.0,590.0,60,530.0,0.1017,667.0
M20585,Silver,0,0,484.0,3,0,207.5,190.2,63.4,0,0.0,,333.0,333.0,120,213.0,0.3604,521.0
M20586,Bronze,0,0,30.0,4,1,296.6666666666667,187.23,46.8075,0,0.0,,431.0,431.0,0,431.0,0.0,
M20587,Bronze,0,0,55.0,7,1,243.66666666666666,482.1,68.87142857142858,0,0.0,,1083.0,1083.0,0,1083.0,0.0,
M20588,Silver,0,0,80.0,5,1,91.25,427.76,85.55199999999999,0,0.0,,855.0,855.0,0,855.0,0.0,
M20589,Bronze,0,0,125.0,5,0,242.5,455.05,91.01,0,0.0,0.0,808.0,808.0,150,658.0,0.1856,926.0
M20590,Bronze,0,0,337.0,4,0,257.0,392.48,98.12,0,0.0,,903.0,903.0,150,753.0,0.1661,337.0
M20591,Silver,0,0,264.0,6,0,137.2,420.33,70.05499999999999,0,0.0,,735.0,735.0,150,585.0,0.2041,499.0
M20592,Bronze,0,0,98.0,5,0,134.0,352.74,70.548,0,0.0,0.0,617.0,617.0,72,545.0,0.1167,634.0
M20593,Bronze,0,0,128.0,5,0,203.0,385.1,77.02000000000001,0,0.0,0.0,885.0,885.0,50,835.0,0.0565,196.0
M20594,Gold,0,0,58.0,3,1,144.0,276.94,92.31333333333333,0,0.0,,554.0,554.0,0,554.0,0.0,
M20595,Bronze,0,0,5.0,8,2,79.42857142857143,420.73,60.104285714285716,1,0.125,1.8878,1012.0,956.0,135,821.0,0.1412,542.0
M20596,Bronze,0,0,173.0,4,0,67.66666666666667,244.38,61.095,0,0.0,0.0,428.0,428.0,0,428.0,0.0,
M20597,Silver,0,0,24.0,4,1,230.33333333333334,128.27,32.0675,0,0.0,0.9078,257.0,257.0,69,188.0,0.2685,715.0
M20598,Gold,0,0,175.0,4,0,191.33333333333334,184.54,46.135,0,0.0,0.0,380.0,380.0,0,380.0,0.0,
M20599,Gold,0,0,8.0,2,1,,96.29,48.145,0,0.0,,205.0,205.0,0,205.0,0.0,
M20600,Bronze,0,0,110.0,5,0,208.25,444.07,88.814,0,0.0,0.0,887.0,887.0,0,887.0,0.0,
M20601,Gold,0,0,38.0,5,1,53.5,231.59,46.318,0,0.0,0.712,532.0,532.0,0,532.0,0.0,
M20602,Gold,0,0,32.0,4,1,177.0,412.21000000000004,103.05250000000001,0,0.0,,722.0,722.0,200,522.0,0.277,563.0
M20603,Silver,0,0,776.0,2,0,,189.06,94.53,0,0.0,,331.0,331.0,0,331.0,0.0,
M20604,Gold,0,0,349.0,2,0,,82.7,41.35,0,0.0,,145.0,145.0,0,145.0,0.0,
M20605,Bronze,0,0,44.0,3,2,26.0,208.65,69.55,0,0.0,7.2568,418.0,418.0,0,418.0,0.0,
M20606,Silver,0,0,111.0,2,0,,114.97,57.485,0,0.0,0.0,250.0,250.0,0,250.0,0.0,
M20607,Silver,0,0,618.0,4,0,351.6666666666667,172.93,43.2325,0,0.0,,345.0,345.0,0,345.0,0.0,
M20608,Silver,0,0,678.0,5,0,121.5,242.82,48.564,0,0.0,,547.0,547.0,50,497.0,0.0914,1083.0
M20609,Gold,0,0,2.0,8,4,20.571428571428573,418.86,59.83714285714286,1,0.125,0.3786,988.0,932.0,0,932.0,0.0,
M20610,Bronze,0,0,96.0,9,0,74.0,472.83,52.53666666666666,0,0.0,0.0,959.0,959.0,50,909.0,0.0521,96.0
M20611,Gold,0,0,664.0,3,0,387.5,267.3,89.10000000000001,0,0.0,,615.0,615.0,100,515.0,0.1626,1024.0
M20612,Silver,0,0,388.0,3,0,76.5,139.33,46.443333333333335,0,0.0,,320.0,320.0,0,320.0,0.0,
M20613,Silver,0,0,3.0,6,1,65.2,417.46999999999997,69.57833333333333,0,0.0,1.2096,835.0,835.0,100,735.0,0.1198,265.0
M20614,Silver,0,0,16.0,6,2,61.8,361.95,60.324999999999996,0,0.0,1.4292,810.0,810.0,0,810.0,0.0,
M20615,Silver,0,0,290.0,6,0,158.8,942.9100000000001,157.15166666666667,0,0.0,,2169.0,2169.0,316,1853.0,0.1457,659.0
M20616,Platinum,0,0,173.0,4,0,383.3333333333333,232.43,58.1075,0,0.0,0.0,534.0,534.0,0,534.0,0.0,
M20617,Bronze,0,0,624.0,3,0,320.0,148.48000000000002,49.49333333333334,0,0.0,,310.0,310.0,0,310.0,0.0,
M20618,Silver,0,0,97.0,4,0,61.333333333333336,218.29,54.5725,0,0.0,0.0,470.0,470.0,200,270.0,0.4255,211.0
M20619,Silver,0,0,78.0,6,1,114.8,381.59000000000003,63.598333333333336,0,0.0,,877.0,877.0,100,777.0,0.114,652.0
M20620,Gold,0,0,111.0,5,0,122.0,255.72,51.144,0,0.0,0.0,501.0,501.0,50,451.0,0.0998,599.0
M20621,Platinum,0,0,96.0,4,0,57.333333333333336,305.68,76.42,0,0.0,0.0,535.0,535.0,50,485.0,0.0935,96.0
M20622,Silver,0,0,39.0,6,1,79.8,470.03000000000003,78.33833333333334,0,0.0,1.0853,822.0,822.0,150,672.0,0.1825,335.0
M20623,Silver,0,0,902.0,3,0,176.0,126.26,42.086666666666666,0,0.0,,222.0,222.0,0,222.0,0.0,
M20624,Bronze,0,0,245.0,6,0,78.4,1815.9399999999998,302.65666666666664,0,0.0,,3632.0,3632.0,0,3632.0,0.0,
M20625,Silver,0,0,16.0,1,1,,31.37,31.37,0,0.0,,72.0,72.0,0,72.0,0.0,
M20626,Bronze,0,0,10.0,7,2,51.166666666666664,482.57,80.42833333333333,1,0.1429,1.84,1058.0,931.0,50,881.0,0.0537,25.0
M20627,Bronze,0,0,1494.0,4,0,76.0,164.78,41.195,0,0.0,,288.0,288.0,0,288.0,0.0,
M20628,Bronze,0,0,75.0,5,1,206.0,443.65,88.72999999999999,0,0.0,,1019.0,1019.0,100,919.0,0.0981,288.0
M20629,Silver,0,0,102.0,7,0,247.16666666666666,592.59,84.6557142857143,0,0.0,0.0,1362.0,1362.0,0,1362.0,0.0,
M20630,Platinum,0,0,123.0,5,0,224.25,402.8,80.56,0,0.0,0.0,806.0,806.0,74,732.0,0.0918,846.0
M20631,Bronze,0,0,517.0,2,0,,97.32,48.66,0,0.0,,194.0,194.0,148,46.0,0.7629,689.0
M20632,Bronze,0,0,67.0,5,1,362.0,585.74,117.148,0,0.0,,1025.0,1025.0,0,1025.0,0.0,
M20633,Bronze,0,0,83.0,6,1,64.6,294.15999999999997,49.026666666666664,0,0.0,1.5529,662.0,662.0,250,412.0,0.3776,83.0
M20634,Silver,0,0,436.0,7,0,101.0,316.22,45.174285714285716,0,0.0,,571.0,571.0,50,521.0,0.0876,436.0
M20635,Platinum,0,0,34.0,3,1,672.0,87.75,29.25,0,0.0,1.1478,176.0,176.0,0,176.0,0.0,
M20636,Bronze,0,0,230.0,3,0,619.5,105.39,35.13,0,0.0,,229.0,229.0,194,35.0,0.8472,280.0
M20637,Silver,0,0,548.0,3,0,443.0,431.67,143.89000000000001,0,0.0,,755.0,755.0,50,705.0,0.0662,1026.0
M20638,Bronze,0,0,0.0,7,1,85.66666666666667,456.79,65.25571428571429,0,0.0,0.2211,800.0,800.0,57,743.0,0.0712,514.0
M20639,Bronze,0,0,317.0,2,0,,74.91,37.455,0,0.0,,142.0,142.0,46,96.0,0.3239,317.0
M20640,Bronze,0,0,282.0,10,0,117.66666666666667,757.12,75.712,0,0.0,,1743.0,1743.0,540,1203.0,0.3098,771.0
M20641,Gold,0,0,37.0,3,3,25.0,300.43,100.14333333333333,0,0.0,,601.0,601.0,0,601.0,0.0,
M20642,Bronze,0,0,442.0,6,0,93.4,319.22,53.20333333333334,0,0.0,,638.0,638.0,0,638.0,0.0,
M20643,Silver,0,0,280.0,5,0,329.5,503.69,100.738,0,0.0,,1159.0,1159.0,489,670.0,0.4219,280.0
M20644,Gold,0,0,10.0,4,2,105.66666666666667,240.33,60.0825,0,0.0,,553.0,553.0,157,396.0,0.2839,10.0
M20645,Platinum,0,0,21.0,5,3,39.5,280.75,56.15,0,0.0,0.8792,491.0,491.0,0,491.0,0.0,
M20646,Gold,0,0,146.0,4,0,343.6666666666667,260.18,65.045,0,0.0,0.0,456.0,456.0,0,456.0,0.0,
M20647,Platinum,0,0,106.0,2,0,,90.18,45.09,0,0.0,0.0,158.0,158.0,0,158.0,0.0,
M20648,Bronze,0,0,17.0,6,1,249.6,435.07,72.51166666666667,0,0.0,,1001.0,1001.0,250,751.0,0.2498,17.0
M20649,Gold,0,0,216.0,4,0,176.0,1256.65,314.1625,0,0.0,,2514.0,2514.0,0,2514.0,0.0,
M20650,Silver,0,0,85.0,10,1,52.888888888888886,838.8000000000001,83.88000000000001,0,0.0,,1575.0,1575.0,250,1325.0,0.1587,283.0
M20651,Bronze,0,0,208.0,2,0,,88.07,44.035,0,0.0,,177.0,177.0,0,177.0,0.0,
M20652,Bronze,0,0,883.0,4,0,187.0,244.03,81.34333333333333,1,0.25,,565.0,488.0,50,438.0,0.1025,1386.0
M20653,Silver,0,0,58.0,2,1,,110.58000000000001,55.290000000000006,0,0.0,,194.0,194.0,57,137.0,0.2938,500.0
M20654,Silver,0,0,515.0,6,0,220.8,359.81,59.968333333333334,0,0.0,,709.0,709.0,0,709.0,0.0,
M20655,Bronze,0,0,96.0,3,0,177.0,194.51,64.83666666666666,0,0.0,0.0,389.0,389.0,0,389.0,0.0,
M20656,Gold,0,0,104.0,4,0,38.0,256.59,64.1475,0,0.0,0.0,449.0,449.0,83,366.0,0.1849,125.0
M20657,Gold,0,0,201.0,1,0,,97.81,97.81,0,0.0,,171.0,171.0,0,171.0,0.0,
M20658,Silver,0,0,214.0,6,0,89.4,440.78,73.46333333333332,0,0.0,,997.0,997.0,100,897.0,0.1003,214.0
M20659,Silver,0,0,191.0,3,0,107.5,152.23000000000002,76.11500000000001,1,0.3333,,529.0,350.0,150,200.0,0.4286,406.0
M20660,Bronze,0,0,117.0,2,0,,108.08,54.04,0,0.0,0.0,216.0,216.0,0,216.0,0.0,
M20661,Silver,0,0,440.0,5,0,306.0,460.37,92.074,0,0.0,,806.0,806.0,0,806.0,0.0,
M20662,Bronze,0,0,395.0,4,0,349.6666666666667,309.08,77.27,0,0.0,,540.0,540.0,49,491.0,0.0907,1444.0
M20663,Platinum,0,0,35.0,6,1,87.8,305.98,50.99666666666667,0,0.0,,535.0,535.0,51,484.0,0.0953,349.0
M20664,Platinum,0,0,319.0,4,0,191.0,165.59,41.3975,0,0.0,,380.0,380.0,0,380.0,0.0,
M20665,Silver,0,0,7.0,4,2,134.66666666666666,245.88,61.47,0,0.0,7.4124,566.0,566.0,62,504.0,0.1095,138.0
M20666,Bronze,0,0,49.0,5,1,388.25,214.79999999999998,53.699999999999996,1,0.2,,744.0,470.0,0,470.0,0.0,
M20667,Bronze,0,0,459.0,3,0,186.0,94.78999999999999,31.596666666666664,0,0.0,,166.0,166.0,0,166.0,0.0,
M20668,Bronze,0,0,99.0,7,0,126.0,397.11,56.730000000000004,0,0.0,0.0,794.0,794.0,91,703.0,0.1146,405.0
M20669,Bronze,0,0,64.0,3,1,402.5,126.66,42.22,0,0.0,,290.0,290.0,0,290.0,0.0,
M20670,Bronze,0,0,64.0,5,1,67.25,292.09,58.41799999999999,0,0.0,,594.0,594.0,0,594.0,0.0,
M20671,Silver,0,0,6.0,5,1,144.75,247.48,49.495999999999995,0,0.0,,499.0,499.0,76,423.0,0.1523,186.0
M20672,Silver,0,0,375.0,5,0,326.5,328.35,65.67,0,0.0,,623.0,623.0,0,623.0,0.0,
M20673,Platinum,0,0,118.0,5,0,176.5,295.03,59.00599999999999,0,0.0,0.0,679.0,679.0,41,638.0,0.0604,338.0
M20674,Bronze,0,0,77.0,6,1,142.0,299.77,49.961666666666666,0,0.0,,690.0,690.0,81,609.0,0.1174,659.0
M20675,Silver,0,0,15.0,6,3,19.6,450.19,75.03166666666667,0,0.0,1.4744,900.0,900.0,0,900.0,0.0,
M20676,Bronze,0,0,100.0,8,0,33.42857142857143,452.65,56.58125,0,0.0,0.0,980.0,980.0,0,980.0,0.0,
M20677,Bronze,0,0,65.0,6,1,185.0,471.28,78.54666666666667,0,0.0,1.4633,974.0,974.0,50,924.0,0.0513,990.0
M20678,Silver,0,0,580.0,1,0,,47.15,47.15,0,0.0,,108.0,108.0,100,8.0,0.9259,580.0
M20679,Bronze,0,0,769.0,3,0,272.5,164.54,54.846666666666664,0,0.0,,317.0,317.0,0,317.0,0.0,
M20680,Bronze,0,0,174.0,2,0,,91.21000000000001,45.605000000000004,0,0.0,0.0,183.0,183.0,0,183.0,0.0,
M20681,Platinum,0,0,532.0,4,0,97.33333333333333,129.29,32.3225,0,0.0,,284.0,284.0,50,234.0,0.1761,786.0
M20682,Silver,0,0,180.0,5,0,128.75,203.84,40.768,0,0.0,0.0,356.0,356.0,36,320.0,0.1011,626.0
M20683,Bronze,0,0,19.0,4,1,60.666666666666664,162.66,40.665,0,0.0,0.6479,373.0,373.0,157,216.0,0.4209,201.0
M20684,Gold,0,0,203.0,3,0,390.0,272.62,90.87333333333333,0,0.0,,489.0,489.0,0,489.0,0.0,
M20685,Silver,0,0,145.0,3,0,193.0,121.82000000000001,40.60666666666667,0,0.0,0.0,280.0,280.0,89,191.0,0.3179,531.0
M20686,Gold,0,0,65.0,5,1,198.5,289.8,57.96,0,0.0,,507.0,507.0,0,507.0,0.0,
M20687,Bronze,0,1,87.0,4,1,55.333333333333336,257.58,64.395,0,0.0,0.122,536.0,536.0,0,536.0,0.0,
M20688,Silver,0,0,304.0,1,0,,38.04,38.04,0,0.0,,67.0,67.0,0,67.0,0.0,
M20689,Bronze,0,0,67.0,4,1,60.333333333333336,364.93,91.2325,0,0.0,,323.0,323.0,0,323.0,0.0,
M20690,Gold,0,0,164.0,4,0,571.3333333333334,373.83,93.4575,0,0.0,0.0,827.0,827.0,0,827.0,0.0,
M20691,Gold,0,0,101.0,5,0,78.25,298.1,59.620000000000005,0,0.0,0.0,598.0,598.0,0,598.0,0.0,
M20692,Platinum,0,0,379.0,1,0,,56.7,56.7,0,0.0,,130.0,130.0,0,130.0,0.0,
M20693,Silver,0,0,56.0,7,1,212.16666666666666,462.18,66.02571428571429,0,0.0,,924.0,924.0,50,874.0,0.0541,655.0
M20694,Silver,0,0,25.0,4,1,215.33333333333334,231.54,57.885,0,0.0,0.7257,533.0,533.0,0,533.0,0.0,
M20695,Gold,0,0,163.0,3,0,316.5,110.52000000000001,36.84,0,0.0,0.0,193.0,193.0,0,193.0,0.0,
M20696,Gold,0,0,2.0,4,4,29.333333333333332,255.26,63.815,0,0.0,,587.0,587.0,150,437.0,0.2555,90.0
M20697,Silver,0,0,4.0,3,3,13.0,148.17000000000002,49.39000000000001,0,0.0,,296.0,296.0,0,296.0,0.0,
M20698,Bronze,0,0,60.0,5,2,115.0,379.29,75.858,0,0.0,,852.0,852.0,164,688.0,0.1925,61.0
M20699,Silver,0,0,3.0,3,1,170.0,170.35,56.78333333333333,0,0.0,,341.0,341.0,90,251.0,0.2639,228.0
M20700,Gold,0,0,16.0,4,1,171.33333333333334,225.39,56.3475,0,0.0,,294.0,294.0,0,294.0,0.0,
M20701,Platinum,0,0,194.0,4,0,305.6666666666667,226.28,56.57,0,0.0,,452.0,452.0,50,402.0,0.1106,428.0
M20702,Platinum,0,0,139.0,6,0,277.2,224.66,37.443333333333335,0,0.0,0.0,516.0,516.0,0,516.0,0.0,
M20703,Silver,0,0,182.0,7,0,88.83333333333333,527.48,75.35428571428572,0,0.0,,1168.0,1168.0,0,1168.0,0.0,
M20704,Bronze,0,0,256.0,3,0,678.0,243.97000000000003,81.32333333333334,0,0.0,,473.0,473.0,100,373.0,0.2114,1589.0
M20705,Bronze,0,0,605.0,3,0,199.5,110.28,36.76,0,0.0,,254.0,254.0,50,204.0,0.1969,1004.0
M20706,Bronze,0,0,168.0,5,0,89.75,283.82,56.763999999999996,0,0.0,0.0,653.0,653.0,0,653.0,0.0,
M20707,Gold,0,0,14.0,5,1,291.75,237.36,47.472,0,0.0,,545.0,545.0,122,423.0,0.2239,955.0
M20708,Gold,0,0,1.0,8,1,257.42857142857144,427.75,53.46875,0,0.0,,960.0,960.0,100,860.0,0.1042,914.0
M20709,Bronze,0,0,32.0,4,1,488.6666666666667,267.77,66.9425,0,0.0,,477.0,477.0,17,460.0,0.0356,635.0
M20710,Bronze,0,0,242.0,8,0,110.57142857142857,524.3199999999999,65.53999999999999,0,0.0,,1199.0,1199.0,0,1199.0,0.0,
M20711,Silver,0,0,17.0,4,1,88.0,229.59,57.3975,0,0.0,0.8853,516.0,516.0,150,366.0,0.2907,17.0
M20712,Gold,0,0,602.0,2,0,,55.98,27.99,0,0.0,,128.0,128.0,0,128.0,0.0,
M20713,Silver,0,0,157.0,3,0,133.5,299.86,99.95333333333333,0,0.0,0.0,599.0,599.0,0,599.0,0.0,
M20714,Silver,0,0,4.0,5,1,103.25,259.34000000000003,51.86800000000001,0,0.0,0.5348,575.0,575.0,118,457.0,0.2052,123.0
M20715,Bronze,0,0,21.0,2,1,,164.33,82.165,0,0.0,4.5237,288.0,288.0,0,288.0,0.0,
M20716,Silver,0,0,62.0,7,2,208.16666666666666,645.85,92.26428571428572,0,0.0,,1292.0,1292.0,155,1137.0,0.12,62.0
M20717,Bronze,0,0,553.0,1,0,,49.08,49.08,0,0.0,,98.0,98.0,0,98.0,0.0,
M20718,Silver,0,0,158.0,6,0,179.2,281.01,46.835,0,0.0,0.0,514.0,514.0,88,426.0,0.1712,1017.0
M20719,Bronze,0,0,37.0,6,1,92.6,313.39,52.23166666666666,0,0.0,,629.0,629.0,248,381.0,0.3943,202.0
M20720,Bronze,0,0,100.0,2,0,,133.66,66.83,0,0.0,0.0,292.0,292.0,0,292.0,0.0,
M20721,Bronze,0,0,153.0,6,0,237.6,352.12,58.68666666666667,0,0.0,0.0,800.0,800.0,63,737.0,0.0788,879.0
M20722,Silver,0,1,1100.0,2,0,,185.91,92.955,0,0.0,,372.0,372.0,200,172.0,0.5376,1100.0
M20723,Silver,0,0,178.0,9,0,51.375,488.84,54.315555555555555,0,0.0,0.0,856.0,856.0,43,813.0,0.0502,542.0
M20724,Silver,0,1,149.0,2,0,,90.53,45.265,0,0.0,0.0,208.0,208.0,0,208.0,0.0,
M20725,Bronze,0,0,214.0,3,0,755.5,163.88,54.626666666666665,0,0.0,,377.0,377.0,150,227.0,0.3979,214.0
M20726,Silver,0,0,296.0,2,0,,160.07999999999998,80.03999999999999,0,0.0,,369.0,369.0,0,369.0,0.0,
M20727,Silver,0,0,45.0,6,3,40.8,388.74,64.79,0,0.0,,841.0,841.0,99,742.0,0.1177,48.0
M20728,Gold,0,0,172.0,4,0,202.66666666666666,442.43,110.6075,0,0.0,0.0,994.0,994.0,0,994.0,0.0,
M20729,Platinum,0,0,136.0,5,0,237.0,330.95,66.19,0,0.0,0.0,761.0,761.0,0,761.0,0.0,
M20730,Silver,0,0,231.0,4,0,166.66666666666666,1162.44,290.61,0,0.0,,2034.0,2034.0,0,2034.0,0.0,
M20731,Platinum,0,0,366.0,4,0,366.6666666666667,273.47,68.3675,0,0.0,,546.0,546.0,251,295.0,0.4597,954.0
M20732,Bronze,0,0,236.0,4,0,426.6666666666667,243.21,60.8025,0,0.0,,426.0,426.0,0,426.0,0.0,
M20733,Silver,0,0,455.0,4,0,269.0,191.21,47.8025,0,0.0,,440.0,440.0,0,440.0,0.0,
M20734,Bronze,0,0,61.0,5,2,24.5,359.03,71.806,0,0.0,0.748,628.0,628.0,75,553.0,0.1194,159.0
M20735,Silver,0,0,61.0,5,1,193.0,547.11,109.422,0,0.0,,1065.0,1065.0,0,1065.0,0.0,
M20736,Silver,0,0,34.0,2,1,,113.87,56.935,0,0.0,,199.0,199.0,105,94.0,0.5276,34.0
M20737,Silver,0,0,34.0,5,1,70.0,488.19,97.638,0,0.0,1.3012,1081.0,1081.0,111,970.0,0.1027,34.0
M20738,Silver,0,0,276.0,3,0,625.0,116.62,38.873333333333335,0,0.0,,204.0,204.0,0,204.0,0.0,
M20739,Bronze,0,0,386.0,3,0,204.0,66.76,22.253333333333334,0,0.0,,117.0,117.0,0,117.0,0.0,
M20740,Silver,0,0,633.0,2,0,,165.32,82.66,0,0.0,,289.0,289.0,0,289.0,0.0,
M20741,Bronze,0,0,227.0,2,0,,54.91,27.455,0,0.0,,96.0,96.0,50,46.0,0.5208,227.0
M20742,Gold,0,0,194.0,3,0,406.0,149.54,49.846666666666664,0,0.0,,312.0,312.0,94,218.0,0.3013,1006.0
M20743,Bronze,0,0,491.0,1,0,,70.79,70.79,0,0.0,,124.0,124.0,0,124.0,0.0,
M20744,Bronze,0,0,96.0,2,0,,125.26,62.63,0,0.0,0.0,241.0,241.0,0,241.0,0.0,
M20745,Bronze,0,0,376.0,4,0,158.66666666666666,221.27,55.3175,0,0.0,,406.0,406.0,0,406.0,0.0,
M20746,Platinum,0,0,145.0,8,0,159.14285714285714,504.28000000000003,63.035000000000004,0,0.0,0.0,1108.0,1108.0,50,1058.0,0.0451,832.0
M20747,Gold,0,0,38.0,6,1,133.4,319.12,53.18666666666667,0,0.0,,654.0,654.0,50,604.0,0.0765,445.0
M20748,Gold,0,0,319.0,4,0,186.66666666666666,124.38999999999999,41.46333333333333,1,0.25,,342.0,217.0,0,217.0,0.0,
M20749,Gold,0,0,860.0,2,0,,118.72,59.36,0,0.0,,207.0,207.0,149,58.0,0.7198,860.0
M20750,Platinum,0,1,10.0,5,1,225.0,357.25,71.45,0,0.0,0.6167,625.0,625.0,0,625.0,0.0,
M20751,Gold,0,0,135.0,4,0,442.3333333333333,121.8,40.6,0,0.0,,355.0,355.0,38,317.0,0.107,1462.0
M20752,Silver,0,0,748.0,5,0,108.25,275.85,55.17,0,0.0,,596.0,596.0,50,546.0,0.0839,801.0
M20753,Bronze,0,0,0.0,8,1,34.714285714285715,584.6800000000001,73.08500000000001,0,0.0,0.0902,1344.0,1344.0,53,1291.0,0.0394,0.0
M20754,Silver,0,1,10.0,8,1,70.0,459.7,57.4625,0,0.0,,804.0,804.0,100,704.0,0.1244,192.0
M20755,Silver,0,0,745.0,1,0,,57.09,57.09,0,0.0,,100.0,100.0,0,100.0,0.0,
M20756,Gold,0,0,11.0,7,6,20.666666666666668,461.92999999999995,65.99,0,0.0,11.7817,1052.0,1052.0,50,1002.0,0.0475,79.0
M20757,Platinum,0,0,194.0,5,0,105.5,263.28000000000003,52.656000000000006,0,0.0,,528.0,528.0,0,528.0,0.0,
M20758,Silver,0,0,135.0,1,0,,41.64,41.64,0,0.0,0.0,83.0,83.0,0,83.0,0.0,
M20759,Bronze,0,0,39.0,8,1,205.71428571428572,381.33,47.66625,0,0.0,,666.0,666.0,15,651.0,0.0225,574.0
M20760,Platinum,0,0,35.0,7,1,126.33333333333333,350.63,70.126,2,0.2857,,918.0,613.0,57,556.0,0.093,793.0
M20761,Bronze,0,0,155.0,3,0,77.5,215.76,71.92,0,0.0,0.0,394.0,394.0,0,394.0,0.0,
M20762,Silver,0,0,305.0,5,0,189.0,325.37,65.074,0,0.0,,569.0,569.0,0,569.0,0.0,
M20763,Silver,0,0,387.0,3,0,210.5,197.45,65.81666666666666,0,0.0,,396.0,396.0,150,246.0,0.3788,808.0
M20764,Bronze,0,0,279.0,2,0,,206.60000000000002,103.30000000000001,0,0.0,,475.0,475.0,0,475.0,0.0,
M20765,Platinum,0,0,7.0,10,4,26.77777777777778,608.88,60.888,0,0.0,2.2103,1073.0,1073.0,257,816.0,0.2395,153.0
M20766,Silver,0,0,627.0,5,0,180.5,292.05,58.410000000000004,0,0.0,,469.0,469.0,0,469.0,0.0,
M20767,Silver,0,0,118.0,3,0,469.0,144.8,48.26666666666667,0,0.0,0.0,253.0,253.0,0,253.0,0.0,
M20768,Bronze,0,0,299.0,4,0,445.6666666666667,323.43,80.8575,0,0.0,,582.0,582.0,0,582.0,0.0,
M20769,Silver,0,0,424.0,4,0,343.3333333333333,276.0,69.0,0,0.0,,543.0,543.0,0,543.0,0.0,
M20770,Silver,0,0,1506.0,2,0,,107.5,53.75,0,0.0,,215.0,215.0,0,215.0,0.0,
M20771,Gold,0,0,167.0,6,0,270.6,321.26,64.252,1,0.1667,0.0,743.0,643.0,78,565.0,0.1213,267.0
M20772,Silver,0,0,308.0,5,0,110.75,1630.2,326.04,0,0.0,,3260.0,3260.0,0,3260.0,0.0,
M20773,Bronze,0,0,44.0,4,1,156.33333333333334,376.97,94.2425,0,0.0,,866.0,866.0,0,866.0,0.0,
M20774,Silver,0,0,51.0,4,1,212.66666666666666,223.76,55.94,0,0.0,,391.0,391.0,0,391.0,0.0,
M20775,Bronze,0,0,278.0,4,0,349.3333333333333,237.9,59.475,0,0.0,,548.0,548.0,0,548.0,0.0,
M20776,Bronze,0,1,10.0,6,5,18.0,417.41999999999996,69.57,0,0.0,5.4506,960.0,960.0,150,810.0,0.1563,87.0
M20777,Gold,0,0,3.0,2,1,,181.54999999999998,90.77499999999999,0,0.0,,364.0,364.0,0,364.0,0.0,
M20778,Bronze,0,0,708.0,2,0,,106.81,53.405,0,0.0,,245.0,245.0,0,245.0,0.0,
M20779,Silver,0,0,76.0,6,1,107.6,377.71999999999997,62.953333333333326,0,0.0,,870.0,870.0,100,770.0,0.1149,212.0
M20780,Silver,0,0,113.0,5,0,254.0,369.29,73.858,0,0.0,0.0,647.0,647.0,0,647.0,0.0,
M20781,Bronze,0,0,252.0,4,0,342.0,183.91,45.9775,0,0.0,,414.0,414.0,0,414.0,0.0,
M20782,Bronze,0,0,283.0,4,0,71.66666666666667,352.53,88.1325,0,0.0,,739.0,739.0,100,639.0,0.1353,283.0
M20783,Bronze,0,0,57.0,8,1,143.0,781.62,97.7025,0,0.0,1.3022,1368.0,1368.0,200,1168.0,0.1462,725.0
M20784,Silver,0,0,584.0,3,0,137.5,244.57,81.52333333333333,0,0.0,,563.0,563.0,0,563.0,0.0,
M20785,Bronze,0,0,123.0,5,0,256.25,422.28999999999996,84.458,0,0.0,0.0,844.0,844.0,0,844.0,0.0,
M20786,Silver,0,0,46.0,8,2,15.285714285714286,466.83,58.35375,0,0.0,0.367,932.0,932.0,134,798.0,0.1438,91.0
M20787,Platinum,0,0,48.0,5,1,166.5,433.06,86.612,0,0.0,,826.0,826.0,71,755.0,0.086,614.0
M20788,Gold,0,0,17.0,7,3,70.5,461.8,65.97142857142858,0,0.0,4.2986,1049.0,1049.0,0,1049.0,0.0,
M20789,Silver,0,0,419.0,2,0,,160.51,80.255,0,0.0,,332.0,332.0,0,332.0,0.0,
M20790,Silver,0,0,125.0,6,0,100.8,397.12,66.18666666666667,0,0.0,0.0,696.0,696.0,0,696.0,0.0,
M20791,Silver,0,0,16.0,8,3,38.714285714285715,543.72,67.965,0,0.0,1.4791,1071.0,1071.0,100,971.0,0.0934,171.0
